id,order_id,order_date,shipping_date,shipping_mode,customer_id,customer_name,customer_type,city,prefectures,country,region,product_id,category,subcategory,product_name,sales,quantity,discount_rate,profit,,
8305,JP-2024-143063,8/10/24,8/15/24,通常配送,IL-15100,梶ケ谷 正男,消費者,かほく市,石川県,日本,中部地方,OFF-EN-10003134,事務用品,封筒,Staple envelope,10512,6,0,5256,,
8306,JP-2024-145443,8/10/24,8/15/24,セカンド クラス,SC-20695,丸岡 翼,企業,東松山市,埼玉県,日本,関東地方,OFF-PA-10003302,事務用品,紙,Xerox 1906,26580,5,0,12492.6,,
8307,JP-2024-143063,8/10/24,8/15/24,通常配送,IL-15100,梶ケ谷 正男,消費者,かほく市,石川県,日本,中部地方,TEC-PH-10003645,テクノロジー,電話機,Aastra 57i VoIP phone,218173.5,9,0,56725.11,,
8308,JP-2024-139311,8/11/24,8/13/24,ファースト クラス,SF-20965,中吉 孝,企業,倉敷市,岡山県,日本,中国地方,OFF-AR-10004582,事務用品,画材,BIC Brite Liner Grip Highlighters,1377.6,7,0.2,430.5,,
8309,JP-2024-160899,8/11/24,8/13/24,セカンド クラス,DR-12940,小野寺 拓海,ホーム オフィス,足利市,栃木県,日本,関東地方,OFF-BI-10000632,事務用品,バインダー,Satellite Sectional Post Binders,71626.5,11,0,32948.19,,
8310,JP-2024-139311,8/11/24,8/13/24,ファースト クラス,SF-20965,中吉 孝,企業,倉敷市,岡山県,日本,中国地方,OFF-BI-10004209,事務用品,バインダー,"Fellowes Twister Kit, Gray/Clear, 3/pkg",1929.6,8,0.8,-3376.8,,
8311,JP-2024-139311,8/11/24,8/13/24,ファースト クラス,SF-20965,中吉 孝,企業,倉敷市,岡山県,日本,中国地方,OFF-PA-10001776,事務用品,紙,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",4449.6,4,0.2,1501.74,,
8312,JP-2024-100433,8/11/24,8/16/24,通常配送,SJ-20125,光藤 正男,ホーム オフィス,新宿区,東京都,日本,関東地方,OFF-PA-10003441,事務用品,紙,Xerox 226,3888,4,0,1866.24,,
8313,JP-2024-139311,8/11/24,8/13/24,ファースト クラス,SF-20965,中吉 孝,企業,倉敷市,岡山県,日本,中国地方,TEC-PH-10001557,テクノロジー,電話機,Pyle PMP37LED,23037.6,2,0.2,2015.79,,
8314,JP-2024-118941,8/12/24,8/12/24,即日配送,BB-11545,片桐 直美,企業,安城市,愛知県,日本,中部地方,FUR-CH-10002331,家具,椅子,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,266985,5,0,56066.85,,
8315,JP-2024-158169,8/12/24,8/15/24,ファースト クラス,JM-16195,大塩 朋美,消費者,伊勢原市,神奈川県,日本,関東地方,FUR-FU-10001473,家具,家具,DAX Wood Document Frame,8238,4,0,2965.68,,
8316,JP-2024-158169,8/12/24,8/15/24,ファースト クラス,JM-16195,大塩 朋美,消費者,伊勢原市,神奈川県,日本,関東地方,OFF-AP-10000828,事務用品,アプライアンス,Avanti 4.4 Cu. Ft. Refrigerator,81441,3,0,22803.48,,
8317,JP-2024-118941,8/12/24,8/12/24,即日配送,BB-11545,片桐 直美,企業,安城市,愛知県,日本,中部地方,OFF-AR-10001953,事務用品,画材,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,32985,5,0,8905.95,,
8318,JP-2024-118941,8/12/24,8/12/24,即日配送,BB-11545,片桐 直美,企業,安城市,愛知県,日本,中部地方,OFF-AR-10004078,事務用品,画材,Newell 312,2628,3,0,788.4,,
8319,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,OFF-BI-10004308,事務用品,バインダー,Avery Legal 4-Ring Binder,15105.6,6,0.2,5664.6,,
8320,JP-2024-106537,8/12/24,8/17/24,通常配送,RH-19495,桜井 健三,消費者,木更津市,千葉県,日本,関東地方,OFF-PA-10000223,事務用品,紙,Xerox 2000,3110.4,4,0.2,1088.64,,
8321,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,OFF-PA-10003134,事務用品,紙,Xerox 1937,28824,4,0,13835.52,,
8322,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,OFF-ST-10001228,事務用品,保管箱,Personal File Boxes with Fold-Down Carry Handle,7011,3,0,1752.75,,
8323,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,TEC-AC-10000397,テクノロジー,付属品,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",26242.5,5,0,1836.975,,
8324,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,TEC-CO-10000971,テクノロジー,コピー機,Hewlett Packard 310 Color Digital Copier,44998.5,1,0,13499.55,,
8325,JP-2024-152310,8/12/24,8/19/24,通常配送,DK-12895,喜多見 翔,消費者,堺市堺区,大阪府,日本,関西地方,TEC-PH-10002538,テクノロジー,電話機,Grandstream GXP1160 VoIP phone,36393.6,8,0.2,4094.28,,
8326,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,FUR-CH-10002073,家具,椅子,Hon Olson Stacker Chairs,63547.2,2,0.2,7149.05999999999,,
8327,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,FUR-FU-10003268,家具,家具,Eldon Radial Chair Mat for Low to Medium Pile Carpets,4797.6,1,0.2,0,,
8328,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,OFF-AP-10001563,事務用品,アプライアンス,Belkin Premiere Surge Master II 8-outlet surge protector,40807.2,7,0.2,4590.80999999999,,
8329,JP-2024-103828,8/13/24,8/13/24,即日配送,JK-15370,勝山 緑,消費者,高槻市,大阪府,日本,関西地方,OFF-AP-10004249,事務用品,アプライアンス,Staple holder,12568.5,7,0,3393.495,,
8330,JP-2024-103828,8/13/24,8/13/24,即日配送,JK-15370,勝山 緑,消費者,高槻市,大阪府,日本,関西地方,OFF-AR-10000588,事務用品,画材,Newell 345,8928,3,0,2321.28,,
8331,JP-2024-100580,8/13/24,8/20/24,通常配送,MK-17905,鷲尾 拓海,企業,松山市,愛媛県,日本,四国,OFF-BI-10000069,事務用品,バインダー,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",5403.6,3,0.2,1756.17,,
8332,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,OFF-BI-10001359,事務用品,バインダー,GBC DocuBind TL300 Electric Binding System,242187.3,6,0.7,-185676.93,,
8333,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,OFF-EN-10003845,事務用品,封筒,Colored Envelopes,2214,5,0.2,719.55,,
8334,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,OFF-FA-10003495,事務用品,クリップ,Staples,3648,5,0.2,1368,,
8335,JP-2024-167542,8/13/24,8/20/24,通常配送,KD-16495,宇良 明美,企業,宇佐市,大分県,日本,九州,OFF-LA-10004093,事務用品,ラベル,Avery 486,2631.6,3,0.2,888.165,,
8336,JP-2024-103828,8/13/24,8/13/24,即日配送,JK-15370,勝山 緑,消費者,高槻市,大阪府,日本,関西地方,OFF-ST-10001325,事務用品,保管箱,Sterilite Officeware Hinged File Box,4716,3,0,1273.32,,
8337,JP-2024-103828,8/13/24,8/13/24,即日配送,JK-15370,勝山 緑,消費者,高槻市,大阪府,日本,関西地方,OFF-SU-10000946,事務用品,文房具,Staple remover,4788,4,0,1388.52,,
8338,JP-2024-128363,8/13/24,8/18/24,通常配送,DC-12850,真坂 凛,消費者,旭川市,北海道,日本,北海道,TEC-AC-10003709,テクノロジー,付属品,Maxell 4.7GB DVD-R 5/Pack,237.6,2,0.2,71.28,,
8339,JP-2024-105921,8/14/24,8/21/24,通常配送,JM-15250,宮腰 節子,消費者,田川郡川崎町,福岡県,日本,九州,FUR-TA-10001095,家具,テーブル,Chromcraft Round Conference Tables,62744.4,3,0.2,784.305000000001,,
8340,JP-2024-169264,8/14/24,8/16/24,セカンド クラス,NP-18700,新道 萌,消費者,高槻市,大阪府,日本,関西地方,OFF-AR-10000246,事務用品,画材,Newell 318,2502,6,0,650.52,,
8341,JP-2024-169264,8/14/24,8/16/24,セカンド クラス,NP-18700,新道 萌,消費者,高槻市,大阪府,日本,関西地方,OFF-LA-10001613,事務用品,ラベル,Avery File Folder Labels,864,2,0,423.36,,
8342,JP-2024-138548,8/15/24,8/21/24,通常配送,JG-15160,花畑 三郎,消費者,沼津市,静岡県,日本,中部地方,OFF-AP-10002578,事務用品,アプライアンス,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",14676,2,0,3815.76,,
8343,JP-2024-144883,8/15/24,8/19/24,通常配送,BO-11350,相馬 健太,企業,東海市,愛知県,日本,中部地方,OFF-LA-10000305,事務用品,ラベル,Avery 495,7560,8,0,3477.6,,
8344,JP-2024-117723,8/15/24,8/18/24,セカンド クラス,DL-13495,相馬 真,企業,宇佐市,大分県,日本,九州,OFF-ST-10004459,事務用品,保管箱,Tennsco Single-Tier Lockers,270244.8,6,0.2,-50670.9,,
8345,JP-2024-122987,8/16/24,8/16/24,即日配送,SJ-20215,高畠 武,消費者,箕面市,大阪府,日本,関西地方,OFF-BI-10002824,事務用品,バインダー,Recycled Easel Ring Binders,2014.2,3,0.7,-1678.5,,
8346,JP-2024-122987,8/16/24,8/16/24,即日配送,SJ-20215,高畠 武,消費者,箕面市,大阪府,日本,関西地方,OFF-ST-10004950,事務用品,保管箱,Acco Perma 3000 Stacking Storage Drawers,10070.4,4,0.2,-125.88,,
8347,JP-2024-133102,8/17/24,8/24/24,通常配送,ED-13885,鰐部 葵,ホーム オフィス,福山市,広島県,日本,中国地方,FUR-CH-10002017,家具,椅子,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,11188.8,4,0.3,-319.680000000001,,
8348,JP-2024-118892,8/17/24,8/22/24,セカンド クラス,TP-21415,出浦 霞,消費者,宇佐市,大分県,日本,九州,FUR-CH-10002024,家具,椅子,HON 5400 Series Task Chairs for Big and Tall,662426.1,9,0.3,-94632.3,,
8349,JP-2024-111423,8/17/24,8/19/24,ファースト クラス,EH-13765,館山 健三,企業,尾道市,広島県,日本,中国地方,FUR-CH-10003981,家具,椅子,Global Commerce Series Low-Back Swivel/Tilt Chairs,69384.6,2,0.1,14647.86,,
8350,JP-2024-133102,8/17/24,8/24/24,通常配送,ED-13885,鰐部 葵,ホーム オフィス,福山市,広島県,日本,中国地方,FUR-FU-10003247,家具,家具,36X48 HARDFLOOR CHAIRMAT,2517.6,2,0.6,-3335.82,,
8351,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-AP-10001058,事務用品,アプライアンス,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,377743.5,9,0,98213.31,,
8352,JP-2024-133102,8/17/24,8/24/24,通常配送,ED-13885,鰐部 葵,ホーム オフィス,福山市,広島県,日本,中国地方,OFF-AP-10001563,事務用品,アプライアンス,Belkin Premiere Surge Master II 8-outlet surge protector,5829.6,4,0.8,-14865.48,,
8353,JP-2024-133102,8/17/24,8/24/24,通常配送,ED-13885,鰐部 葵,ホーム オフィス,福山市,広島県,日本,中国地方,OFF-AR-10003183,事務用品,画材,Avery Fluorescent Highlighter Four-Color Set,1202.4,3,0.2,150.3,,
8354,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-BI-10000174,事務用品,バインダー,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",2088,3,0.2,730.8,,
8355,JP-2024-151211,8/17/24,8/23/24,通常配送,AH-10120,沢原 麗華,ホーム オフィス,浦添市,沖縄県,日本,九州,OFF-BI-10002735,事務用品,バインダー,GBC Prestige Therm-A-Bind Covers,15439.5,3,0,7256.565,,
8356,JP-2024-111423,8/17/24,8/19/24,ファースト クラス,EH-13765,館山 健三,企業,尾道市,広島県,日本,中国地方,OFF-BI-10003091,事務用品,バインダー,GBC DocuBind TL200 Manual Binding Machine,134388,5,0.2,45355.95,,
8357,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-BI-10004230,事務用品,バインダー,GBC Recycled Grain Textured Covers,33158.4,8,0.2,11605.44,,
8358,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-EN-10003134,事務用品,封筒,Staple envelope,3504,2,0,1752,,
8359,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-PA-10003893,事務用品,紙,Xerox 1962,1284,2,0,577.8,,
8360,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,OFF-ST-10001496,事務用品,保管箱,Standard Rollaway File with Lock,81085.5,3,0,21082.23,,
8361,JP-2024-133102,8/17/24,8/24/24,通常配送,ED-13885,鰐部 葵,ホーム オフィス,福山市,広島県,日本,中国地方,OFF-SU-10000432,事務用品,文房具,Acco Side-Punched Conventional Columnar Pads,832.8,2,0.2,-156.15,,
8362,JP-2024-151211,8/17/24,8/23/24,通常配送,AH-10120,沢原 麗華,ホーム オフィス,浦添市,沖縄県,日本,九州,TEC-AC-10004510,テクノロジー,付属品,Logitech Desktop MK120 Mouse and keyboard Combo,14724,6,0,1472.4,,
8363,JP-2024-166093,8/17/24,8/24/24,通常配送,RW-19540,猪田 真,企業,相模原市中央区,神奈川県,日本,関東地方,TEC-PH-10002564,テクノロジー,電話機,OtterBox Defender Series Case - Samsung Galaxy S4,10796.4,3,0.2,1349.55,,
8364,JP-2024-117947,8/18/24,8/23/24,セカンド クラス,NG-18355,牛尾 克己,企業,新宿区,東京都,日本,関東地方,FUR-FU-10000010,家具,家具,"DAX Value U-Channel Document Frames, Easel Back",1491,2,0,462.21,,
8365,JP-2024-117947,8/18/24,8/23/24,セカンド クラス,NG-18355,牛尾 克己,企業,新宿区,東京都,日本,関東地方,FUR-FU-10000521,家具,家具,"Seth Thomas 14"" Putty-Colored Wall Clock",13203,3,0,4092.93,,
8366,JP-2024-119809,8/18/24,8/25/24,通常配送,YS-21880,小塙 皐,企業,堺市堺区,大阪府,日本,関西地方,FUR-FU-10001475,家具,家具,"Contract Clock, 14"", Brown",9891,3,0,3362.94,,
8367,JP-2024-117947,8/18/24,8/23/24,セカンド クラス,NG-18355,牛尾 克己,企業,新宿区,東京都,日本,関東地方,FUR-FU-10003849,家具,家具,"DAX Metal Frame, Desktop, Stepped-Edge",6072,2,0,2368.08,,
8368,JP-2024-163069,8/18/24,8/21/24,セカンド クラス,PJ-19015,船見 一樹,消費者,枚方市,大阪府,日本,関西地方,OFF-AR-10001419,事務用品,画材,Newell 325,1486.8,3,0.2,185.85,,
8369,JP-2024-112809,8/18/24,8/22/24,通常配送,RA-19915,高木 武,消費者,東大阪市,大阪府,日本,関西地方,OFF-BI-10001098,事務用品,バインダー,Acco D-Ring Binder w/DublLock,3207,5,0.8,-4970.85,,
8370,JP-2024-112809,8/18/24,8/22/24,通常配送,RA-19915,高木 武,消費者,東大阪市,大阪府,日本,関西地方,OFF-BI-10001636,事務用品,バインダー,Ibico Plastic and Wire Spiral Binding Combs,1011.6,4,0.8,-1719.72,,
8371,JP-2024-117947,8/18/24,8/23/24,セカンド クラス,NG-18355,牛尾 克己,企業,新宿区,東京都,日本,関東地方,OFF-BI-10002824,事務用品,バインダー,Recycled Easel Ring Binders,16113.6,9,0.2,5035.5,,
8372,JP-2024-119809,8/18/24,8/25/24,通常配送,YS-21880,小塙 皐,企業,堺市堺区,大阪府,日本,関西地方,OFF-BI-10003925,事務用品,バインダー,Fellowes PB300 Plastic Comb Binding Machine,419029.2,9,0.2,141422.355,,
8373,JP-2024-122028,8/18/24,8/25/24,通常配送,CK-12205,柵木 葵,消費者,鎌ケ谷市,千葉県,日本,関東地方,OFF-BI-10004817,事務用品,バインダー,GBC Personal VeloBind Strips,1617.3,3,0.7,-1186.02,,
8374,JP-2024-151358,8/18/24,8/22/24,通常配送,NF-18595,方波見 凛,ホーム オフィス,堺市堺区,大阪府,日本,関西地方,OFF-ST-10000046,事務用品,保管箱,Fellowes Super Stor/Drawer Files,48465,2,0,9208.35,,
8375,JP-2024-112809,8/18/24,8/22/24,通常配送,RA-19915,高木 武,消費者,東大阪市,大阪府,日本,関西地方,OFF-ST-10002276,事務用品,保管箱,Safco Steel Mobile File Cart,30009.6,3,0.2,1875.6,,
8376,JP-2024-119809,8/18/24,8/25/24,通常配送,YS-21880,小塙 皐,企業,堺市堺区,大阪府,日本,関西地方,OFF-ST-10003306,事務用品,保管箱,Letter Size Cart,150003,7,0,43500.87,,
8377,JP-2024-121027,8/18/24,8/22/24,通常配送,HW-14935,牧原 蓮,企業,堺市堺区,大阪府,日本,関西地方,TEC-AC-10002049,テクノロジー,付属品,Plantronics Savi W720 Multi-Device Wireless Headset System,126585,2,0,55697.4,,
8378,JP-2024-121027,8/18/24,8/22/24,通常配送,HW-14935,牧原 蓮,企業,堺市堺区,大阪府,日本,関西地方,TEC-AC-10002253,テクノロジー,付属品,Imation Bio 8GB USB Flash Drive Imation Corp,224424,9,0,33663.6,,
8379,JP-2024-162936,8/18/24,8/22/24,通常配送,CM-12160,竹添 勝,消費者,川崎市川崎区,神奈川県,日本,関東地方,TEC-AC-10003614,テクノロジー,付属品,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",3477,2,0,1147.41,,
8380,JP-2024-117947,8/18/24,8/23/24,セカンド クラス,NG-18355,牛尾 克己,企業,新宿区,東京都,日本,関東地方,TEC-PH-10002538,テクノロジー,電話機,Grandstream GXP1160 VoIP phone,5686.5,1,0,1649.085,,
8381,JP-2024-100398,8/19/24,8/23/24,通常配送,DO-13435,仲岡 真美,消費者,鶴岡市,山形県,日本,東北地方,OFF-BI-10002133,事務用品,バインダー,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",15408,3,0.2,5585.4,,
8382,JP-2024-101728,8/19/24,8/23/24,通常配送,SC-20575,島崎 清,消費者,豊田市,愛知県,日本,中部地方,OFF-BI-10002393,事務用品,バインダー,Binder Posts,344.4,2,0.8,-585.48,,
8383,JP-2024-132339,8/19/24,8/23/24,通常配送,JB-15400,村田 朋美,企業,高岡市,富山県,日本,中部地方,OFF-BI-10003925,事務用品,バインダー,Fellowes PB300 Plastic Comb Binding Machine,58198.5,1,0,27353.295,,
8384,JP-2024-115777,8/19/24,8/24/24,通常配送,DO-13645,後村 美咲,消費者,高岡市,富山県,日本,中部地方,OFF-PA-10000552,事務用品,紙,Xerox 200,2916,3,0,1399.68,,
8385,JP-2024-132339,8/19/24,8/23/24,通常配送,JB-15400,村田 朋美,企業,下関市,山口県,日本,中国地方,OFF-BI-10003925,事務用品,バインダー,Fellowes PB300 Plastic Comb Binding Machine,2916,3,0,1399.68,,
8386,JP-2024-115777,8/19/24,8/24/24,通常配送,DO-13645,後村 美咲,消費者,下関市,山口県,日本,中国地方,OFF-PA-10000552,事務用品,紙,Xerox 200,58198.5,1,0,27353.295,,
8387,JP-2024-111241,8/20/24,8/22/24,セカンド クラス,GM-14500,黒江 陽子,消費者,和泉市,大阪府,日本,関西地方,OFF-BI-10002867,事務用品,バインダー,GBC Recycled Regency Composition Covers,35868,5,0.2,11657.1,,
8388,JP-2024-105326,8/20/24,8/27/24,通常配送,KT-16480,肥後 彩乃,消費者,田川郡川崎町,福岡県,日本,九州,OFF-PA-10001639,事務用品,紙,Xerox 203,3888,4,0,1866.24,,
8389,JP-2024-137344,8/20/24,8/20/24,即日配送,EM-13810,安宅 節子,企業,稲沢市,愛知県,日本,中部地方,OFF-ST-10000344,事務用品,保管箱,"Neat Ideas Personal Hanging Folder Files, Black",6043.5,3,0,1571.31,,
8390,JP-2024-119011,8/20/24,8/25/24,通常配送,LR-17035,宇都 彩花,企業,高槻市,大阪府,日本,関西地方,OFF-ST-10000777,事務用品,保管箱,"Companion Letter/Legal File, Black",33984,6,0,9515.52,,
8391,JP-2024-119011,8/20/24,8/25/24,通常配送,LR-17035,宇都 彩花,企業,高槻市,大阪府,日本,関西地方,OFF-SU-10004768,事務用品,文房具,Acme Kleencut Forged Steel Scissors,2583,3,0,774.9,,
8392,JP-2024-119011,8/20/24,8/25/24,通常配送,LR-17035,宇都 彩花,企業,高槻市,大阪府,日本,関西地方,TEC-PH-10003171,テクノロジー,電話機,Plantronics Encore H101 Dual Earpieces Headset,16182,3,0.2,1618.2,,
8393,JP-2024-114356,8/20/24,8/26/24,通常配送,TT-21460,大和田 匠,ホーム オフィス,宇治市,京都府,日本,関西地方,TEC-PH-10003171,テクノロジー,電話機,Plantronics Encore H101 Dual Earpieces Headset,5394,1,0.2,539.4,,
8394,JP-2024-155705,8/21/24,8/23/24,セカンド クラス,NF-18385,田幡 葵,消費者,川西市,兵庫県,日本,関西地方,FUR-CH-10000015,家具,椅子,Hon Multipurpose Stacking Arm Chairs,129960,4,0,33789.6,,
8395,JP-2024-121489,8/21/24,8/25/24,セカンド クラス,CM-11815,戸村 夏希,企業,堺市堺区,大阪府,日本,関西地方,FUR-CH-10004698,家具,椅子,"Padded Folding Chairs, Black, 4/Carton",58305.6,6,0.2,5830.56,,
8396,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,FUR-FU-10000193,家具,家具,Tenex Chairmats For Use with Hard Floors,19488,4,0,1559.04,,
8397,JP-2024-117646,8/21/24,8/25/24,通常配送,SC-20845,篠本 香,消費者,帯広市,北海道,日本,北海道,FUR-FU-10001037,家具,家具,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",3412.8,3,0.2,1066.5,,
8398,JP-2024-112956,8/21/24,8/27/24,通常配送,TH-21550,下沢 翔太,ホーム オフィス,安城市,愛知県,日本,中部地方,FUR-FU-10003976,家具,家具,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",3774,2,0,1283.16,,
8399,JP-2024-112956,8/21/24,8/27/24,通常配送,TH-21550,下沢 翔太,ホーム オフィス,安城市,愛知県,日本,中部地方,FUR-FU-10004960,家具,家具,"Seth Thomas 12"" Clock w/ Goldtone Case",13788,4,0,4687.92,,
8400,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,FUR-TA-10001539,家具,テーブル,Chromcraft Rectangular Conference Tables,85309.2,3,0.2,4265.45999999999,,
8401,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,OFF-AP-10002867,事務用品,アプライアンス,Fellowes Command Center 5-outlet power strip,30528,3,0,8242.56,,
8402,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,OFF-AR-10000203,事務用品,画材,Newell 336,2568,4,0,744.72,,
8403,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,OFF-BI-10000962,事務用品,バインダー,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",17571.6,9,0.2,6369.705,,
8404,JP-2024-102183,8/21/24,8/28/24,通常配送,PK-19075,渋沢 克己,消費者,新宿区,東京都,日本,関東地方,OFF-BI-10001359,事務用品,バインダー,GBC DocuBind TL300 Electric Binding System,645832.8,6,0.2,217968.57,,
8405,JP-2024-102183,8/21/24,8/28/24,通常配送,PK-19075,渋沢 克己,消費者,新宿区,東京都,日本,関東地方,OFF-BI-10003476,事務用品,バインダー,Avery Metallic Poly Binders,4813.2,7,0.2,1684.62,,
8406,JP-2024-126956,8/21/24,8/28/24,通常配送,GT-14710,江野 美羽,消費者,三好市,徳島県,日本,四国,OFF-EN-10004459,事務用品,封筒,Security-Tint Envelopes,2292,2,0,1123.08,,
8407,JP-2024-126956,8/21/24,8/28/24,通常配送,GT-14710,江野 美羽,消費者,三好市,徳島県,日本,四国,OFF-FA-10002280,事務用品,クリップ,Advantus Plastic Paper Clips,5250,7,0,2520,,
8408,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,OFF-LA-10001158,事務用品,ラベル,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",7762.5,5,0,3726,,
8409,JP-2024-112956,8/21/24,8/27/24,通常配送,TH-21550,下沢 翔太,ホーム オフィス,安城市,愛知県,日本,中部地方,OFF-PA-10000357,事務用品,紙,Xerox 1888,41610,5,0,19972.8,,
8410,JP-2024-117646,8/21/24,8/25/24,通常配送,SC-20845,篠本 香,消費者,帯広市,北海道,日本,北海道,OFF-PA-10001950,事務用品,紙,Southworth 25% Cotton Antique Laid Paper & Envelopes,1000.8,1,0.2,312.75,,
8411,JP-2024-144750,8/21/24,8/21/24,即日配送,DL-13495,相馬 真,企業,中新川郡立山町,富山県,日本,中部地方,OFF-PA-10003395,事務用品,紙,Xerox 1941,12582,1,0.2,4403.7,,
8412,JP-2024-121489,8/21/24,8/25/24,セカンド クラス,CM-11815,戸村 夏希,企業,堺市堺区,大阪府,日本,関西地方,OFF-ST-10000025,事務用品,保管箱,Fellowes Stor/Drawer Steel Plus Storage Drawers,85887,6,0,5153.21999999999,,
8413,JP-2024-117646,8/21/24,8/25/24,通常配送,SC-20845,篠本 香,消費者,帯広市,北海道,日本,北海道,OFF-ST-10000036,事務用品,保管箱,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",35564.4,3,0.2,3111.885,,
8414,JP-2024-126956,8/21/24,8/28/24,通常配送,GT-14710,江野 美羽,消費者,三好市,徳島県,日本,四国,OFF-SU-10000381,事務用品,文房具,Acme Forged Steel Scissors with Black Enamel Handles,5586,4,0,1619.94,,
8415,JP-2024-121489,8/21/24,8/25/24,セカンド クラス,CM-11815,戸村 夏希,企業,堺市堺区,大阪府,日本,関西地方,TEC-AC-10000682,テクノロジー,付属品,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,4977,2,0,1741.95,,
8416,JP-2024-109253,8/21/24,8/22/24,ファースト クラス,PR-18880,三塚 真一,消費者,横手市,秋田県,日本,東北地方,TEC-PH-10004667,テクノロジー,電話機,Cisco 8x8 Inc. 6753i IP Business Phone System,64795.2,4,0.2,5669.58,,
8417,JP-2024-131037,8/22/24,8/23/24,ファースト クラス,TM-21490,鉢呂 禎子,消費者,高槻市,大阪府,日本,関西地方,FUR-TA-10001768,家具,テーブル,Hon Racetrack Conference Tables,31501.2,1,0.2,393.764999999997,,
8418,JP-2024-132381,8/22/24,8/24/24,ファースト クラス,Dp-13240,木和田 真,ホーム オフィス,宇佐市,大分県,日本,九州,FUR-TA-10002356,家具,テーブル,Bevis Boat-Shaped Conference Table,47179.8,2,0.4,-12581.28,,
